current_path,proposed_release_path,workflow,status,tracked_in_initial_repository,file_size_bytes,generating_script,manuscript_use,zenodo_recommendation,recommendation_reason,dependencies,hard_coded_path_risk
out/bayes_vs_ml_metrics_codex_volume_check/volume_metrics_by_treatment.csv,results/legacy/volume_metrics_by_treatment.csv,comparison,superseded,False,1028,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_codex_volume_check/volume_metrics_overall.csv,results/legacy/volume_metrics_overall.csv,comparison,superseded,False,439,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p6/metrics_by_analyte_overall.csv,results/legacy/metrics_by_analyte_overall.csv,comparison,superseded,True,4338,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p6/metrics_by_analyte_treatment.csv,results/legacy/metrics_by_analyte_treatment.csv,comparison,superseded,True,13525,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p6/metrics_overall.csv,results/legacy/metrics_overall.csv,comparison,superseded,True,467,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p7/metrics_by_analyte_overall.csv,results/legacy/metrics_by_analyte_overall.csv,comparison,superseded,True,4341,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p7/metrics_by_analyte_treatment.csv,results/legacy/metrics_by_analyte_treatment.csv,comparison,superseded,True,13523,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p7/metrics_overall.csv,results/legacy/metrics_overall.csv,comparison,superseded,True,467,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p7p1/metrics_by_analyte_overall.csv,results/legacy/metrics_by_analyte_overall.csv,comparison,superseded,True,3824,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p7p1/metrics_by_analyte_treatment.csv,results/legacy/metrics_by_analyte_treatment.csv,comparison,superseded,True,11896,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p7p1/metrics_overall.csv,results/legacy/metrics_overall.csv,comparison,superseded,True,465,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p7p4/metrics_by_analyte_overall.csv,results/legacy/metrics_by_analyte_overall.csv,comparison,superseded,True,3820,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p7p4/metrics_by_analyte_treatment.csv,results/legacy/metrics_by_analyte_treatment.csv,comparison,superseded,True,11927,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p7p4/metrics_overall.csv,results/legacy/metrics_overall.csv,comparison,superseded,True,466,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p7p5/metrics_by_analyte_overall.csv,results/legacy/metrics_by_analyte_overall.csv,comparison,superseded,True,4231,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p7p5/metrics_by_analyte_treatment.csv,results/legacy/metrics_by_analyte_treatment.csv,comparison,superseded,True,13149,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p7p5/metrics_overall.csv,results/legacy/metrics_overall.csv,comparison,superseded,True,511,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p8/metrics_by_analyte_overall.csv,results/legacy/metrics_by_analyte_overall.csv,comparison,superseded,True,4240,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p8/metrics_by_analyte_treatment.csv,results/legacy/metrics_by_analyte_treatment.csv,comparison,superseded,True,13106,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v1p8/metrics_overall.csv,results/legacy/metrics_overall.csv,comparison,superseded,True,510,code/annual_load_bayes_vs_ml.py,Repository/reproducibility support or no direct manuscript use,exclude,Superseded or legacy artifact; preserve only in development history.,Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v2p1/metrics_by_analyte_overall.csv,results/comparison/v2p1/annual_agreement_inputs/metrics_by_analyte_overall.csv,comparison,final,True,4431,code/annual_load_bayes_vs_ml.py,comparison methods/results support,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v2p1/metrics_by_analyte_treatment.csv,results/comparison/v2p1/annual_agreement_inputs/metrics_by_analyte_treatment.csv,comparison,final,True,13926,code/annual_load_bayes_vs_ml.py,comparison methods/results support,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v2p1/metrics_overall.csv,results/comparison/v2p1/annual_agreement_inputs/metrics_overall.csv,comparison,final,True,511,code/annual_load_bayes_vs_ml.py,comparison methods/results support,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v2p1/spearman_by_analyte_pub.csv,results/comparison/v2p1/annual_agreement_inputs/spearman_by_analyte_pub.csv,comparison,final,False,423,code/annual_load_bayes_vs_ml.py,Temporal agreement table,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v2p1/spearman_by_analyte_treatment.csv,results/comparison/v2p1/annual_agreement_inputs/spearman_by_analyte_treatment.csv,comparison,final,False,2137,code/annual_load_bayes_vs_ml.py,Temporal agreement table,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v2p1/volume_metrics_by_treatment.csv,results/comparison/v2p1/annual_agreement_inputs/volume_metrics_by_treatment.csv,comparison,final,True,1028,code/annual_load_bayes_vs_ml.py,comparison methods/results support,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_metrics_v2p1/volume_metrics_overall.csv,results/comparison/v2p1/annual_agreement_inputs/volume_metrics_overall.csv,comparison,final,True,439,code/annual_load_bayes_vs_ml.py,comparison methods/results support,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_postprocessing_v2p1/annual_concentration_performance_raw.csv,results/comparison/v2p1/annual_concentration_performance_raw.csv,comparison,final,False,5498,code/bayes_ml_postprocessing_v2p1.py,comparison methods/results support,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_postprocessing_v2p1/annual_load_agreement_by_analyte_raw.csv,results/comparison/v2p1/annual_load_agreement_by_analyte_raw.csv,comparison,final,False,4406,code/bayes_ml_postprocessing_v2p1.py,comparison methods/results support,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_postprocessing_v2p1/annual_load_agreement_metrics_raw.csv,results/comparison/v2p1/annual_load_agreement_metrics_raw.csv,comparison,final,False,13766,code/bayes_ml_postprocessing_v2p1.py,comparison methods/results support,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
out/bayes_vs_ml_postprocessing_v2p1/annual_summary_reconciliation.csv,results/comparison/v2p1/annual_summary_reconciliation.csv,comparison,final,False,5992,code/bayes_ml_postprocessing_v2p1.py,comparison methods/results support,include,"Active source, input, validated result, diagnostic required for interpretation, or release documentation.",Saved Bayes/ML artifacts; code/bayes_ml_postprocessing_v2p1.py,low: data/result path is consumed by scripts or manifests
